CustomerID,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Internet_Service,Online_Security,Tech_Support,Paperless_Billing,Payment_Method,Customer_Service_Calls,Monthly_Increase_Rate,Churn
4105,21,143.84347700411197,3227.6980910252,One year,DSL,No,No,No,Electronic check,7,3.9637675184470655,1
4106,55,77.71846786446395,5774.951763713867,Two year,No,No,Yes,Yes,Mailed check,8,8.622204278454976,1
4107,40,42.71211696634214,4936.895306966022,One year,Fiber optic,Yes,No,Yes,Credit card,8,9.013293341417434,0
4108,15,45.824584848548085,2356.142670373045,One year,DSL,No,No,No,Credit card,7,-4.448871702683692,1
4109,52,56.49226652039722,5263.141553468397,Month-to-month,DSL,No,No,No,Mailed check,3,10.38605345679227,1
4110,53,149.91111486466266,5278.9706175600895,Month-to-month,No,Yes,Yes,Yes,Bank transfer,7,4.870378299121578,1
4111,52,54.841495067547655,4780.301164731703,One year,Fiber optic,No,Yes,Yes,Electronic check,1,6.133975466491,1
4112,30,62.744234595198975,887.3205163111518,One year,Fiber optic,Yes,No,Yes,Mailed check,2,0.9598837037970505,0
4113,33,105.71265663792019,7961.857396754897,One year,No,Yes,No,No,Electronic check,8,3.41667572001162,1
4114,57,58.21497893333878,3263.2900432495367,Two year,Fiber optic,No,No,Yes,Bank transfer,9,9.207502679586634,0
4115,52,48.05455263776014,5142.182784636212,One year,DSL,No,No,Yes,Credit card,3,10.53427605888517,0
4116,9,40.62283426444783,7097.517383489692,Two year,No,No,Yes,No,Electronic check,1,2.7421236233595607,1
4117,54,60.648746453612986,3443.979058516707,Month-to-month,No,Yes,No,Yes,Electronic check,2,8.822350653026604,0
4118,1,33.769039651740556,6214.007948763834,One year,Fiber optic,No,No,Yes,Electronic check,6,0.1608700337687612,1
4119,44,22.424056233921775,7777.412954967307,Month-to-month,Fiber optic,No,No,No,Electronic check,8,11.640453303550306,1
4120,9,124.60342065350804,2935.5846059990813,One year,Fiber optic,No,No,Yes,Electronic check,6,7.196284778147305,1
4121,32,37.92634251389495,3301.62960483862,Month-to-month,DSL,No,No,No,Credit card,7,10.503730321337901,0
4122,15,120.8769904759815,7254.050866072893,Month-to-month,DSL,Yes,No,Yes,Electronic check,2,4.543097046356948,1
4123,12,123.68052226826576,1361.1786557399457,Month-to-month,No,No,Yes,Yes,Electronic check,6,-0.4178143003608952,1
4124,57,89.9295384228016,325.89922303959435,Month-to-month,DSL,No,Yes,Yes,Credit card,0,3.584622266272879,1
4125,8,60.25865458068368,7280.223138307983,One year,DSL,No,Yes,No,Mailed check,5,2.629707889566415,1
4126,27,38.854255387485495,6590.573435528884,Two year,DSL,No,No,Yes,Mailed check,2,1.6543308688031821,0
4127,62,115.78466387372988,7783.4059571555235,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,1,-0.7565250451704326,0
4128,12,98.18030817763217,560.0784834143583,Two year,Fiber optic,Yes,No,Yes,Credit card,3,10.183342837596124,0
4129,65,105.20894934416333,1333.8009104837993,One year,Fiber optic,No,No,Yes,Electronic check,8,-3.27296677358879,1
4130,42,21.126981679867036,931.9692168094899,Month-to-month,No,Yes,Yes,No,Mailed check,5,12.75121859771668,0
4131,62,140.5772120420172,5498.987445120303,Month-to-month,DSL,No,No,Yes,Credit card,8,-1.49950554204493,1
4132,11,28.617724368051533,4887.479582602431,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,7,14.597473037030827,1
4133,43,67.68476506820073,2938.748075159351,Two year,DSL,No,No,No,Credit card,4,14.769360961741487,1
4134,17,72.35251445472103,553.6454872777356,Month-to-month,Fiber optic,No,No,Yes,Mailed check,7,2.9677408248230357,1
4135,32,20.17621818473335,5153.329673967673,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,1,14.75642145264526,0
4136,40,84.62161021560362,4603.951832408948,Month-to-month,No,No,Yes,Yes,Bank transfer,7,12.381370345614528,0
4137,23,117.86516928643128,991.9353673788644,One year,No,No,No,No,Credit card,0,-3.351394461066688,0
4138,56,127.02492490492038,7280.386665342341,Two year,Fiber optic,Yes,No,Yes,Electronic check,2,13.946571272572363,0
4139,6,134.32160912976497,1671.7027064087254,Month-to-month,No,Yes,No,Yes,Electronic check,6,-4.149712281908116,1
4140,50,83.40345288099803,5973.722301936466,One year,DSL,No,No,No,Mailed check,3,-1.3617141252178566,0
4141,37,101.98270476885456,7092.099314089291,One year,Fiber optic,Yes,No,No,Credit card,6,6.691910816933486,1
4142,64,30.33756272854484,4677.852426480296,Month-to-month,DSL,No,No,Yes,Mailed check,0,-3.385256431999728,0
4143,54,83.44496915662748,2050.1063518561855,Month-to-month,Fiber optic,No,Yes,No,Credit card,6,-1.7654448602126216,1
4144,49,40.12604813332558,2543.063289238617,One year,Fiber optic,No,No,Yes,Mailed check,2,14.069835742244774,0
4145,11,68.05360529092779,7097.405516378775,One year,Fiber optic,No,No,Yes,Credit card,1,14.89375769775216,1
4146,49,62.809690672397906,2456.2315353742288,Two year,Fiber optic,No,No,Yes,Electronic check,8,10.962730835605946,1
4147,21,75.06027504139607,5994.9048182067045,One year,Fiber optic,No,No,No,Mailed check,1,5.304187829294056,1
4148,66,94.31276033663724,7922.305176817702,Month-to-month,Fiber optic,No,No,Yes,Mailed check,2,13.006018713833505,0
4149,63,137.37396411818946,7998.552082965155,Month-to-month,DSL,No,No,Yes,Bank transfer,2,-2.762024582328626,1
4150,28,71.28300207517569,4314.490011327718,One year,DSL,Yes,No,Yes,Credit card,3,13.85783738490018,0
4151,17,147.54705544250157,6629.790794610172,Two year,Fiber optic,Yes,No,Yes,Electronic check,6,2.0310585491086446,0
4152,6,118.67364624665638,7922.973956577476,Month-to-month,Fiber optic,No,No,Yes,Electronic check,6,12.229787824663887,1
4153,19,86.49253608248982,3059.9158297516597,Two year,Fiber optic,No,No,Yes,Electronic check,8,8.36746811970782,1
4154,56,103.72343682455273,2094.035722055416,One year,No,No,Yes,Yes,Mailed check,9,14.20548608111444,0
4155,28,33.28914224715278,1002.4435111532472,Month-to-month,Fiber optic,No,No,Yes,Electronic check,7,12.293558955916364,1
4156,66,129.78779907077512,1213.1071407776963,One year,No,No,No,Yes,Mailed check,5,12.757956271018124,0
4157,38,95.70646915831556,6843.09527260324,Month-to-month,DSL,No,Yes,Yes,Bank transfer,5,7.635087122400609,1
4158,37,148.18877242724824,4750.912413425885,One year,No,No,No,Yes,Electronic check,4,11.663170619525516,1
4159,68,102.73573668787039,7002.302485600638,One year,DSL,Yes,No,Yes,Bank transfer,1,10.142623015226771,1
4160,49,128.43450582462225,6336.69520335413,Month-to-month,Fiber optic,No,No,Yes,Credit card,5,-1.767537381922255,1
4161,43,123.96915656338116,5422.58257737934,Two year,DSL,Yes,No,No,Credit card,5,7.9719378270648615,0
4162,36,64.90994969087495,4913.5663160642,Two year,DSL,No,No,Yes,Bank transfer,4,-2.0364890695968274,0
4163,58,53.749381280317515,481.87734300693427,Month-to-month,DSL,No,Yes,Yes,Credit card,5,12.389122437710597,1
4164,13,75.96416584609631,6990.974048425219,Month-to-month,DSL,No,No,No,Electronic check,4,-3.6810040132006305,1
4165,52,80.74137477314883,3400.9522872697426,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,3,14.740933403865505,1
4166,58,51.21101125176371,4522.316170863996,Two year,DSL,No,No,No,Mailed check,2,3.01253332275423,0
4167,32,136.29772353562635,273.43266482846366,Month-to-month,No,No,No,Yes,Bank transfer,0,-1.5874129259712877,0
4168,60,90.53122209908398,7494.980664716018,One year,No,No,No,Yes,Bank transfer,3,13.713499673224458,1
4169,58,147.19777097996405,7231.649642626811,Month-to-month,DSL,No,No,Yes,Mailed check,8,-4.0914802754030415,1
4170,56,125.30231114601423,4391.896436353034,Month-to-month,Fiber optic,No,No,No,Electronic check,6,4.402112690179669,1
4171,28,92.24163185095298,4660.7619020300235,Two year,Fiber optic,No,No,Yes,Bank transfer,6,10.404542558490053,0
4172,1,143.1152361587667,5669.635977987561,Two year,No,Yes,Yes,No,Mailed check,6,1.3350095086340197,1
4173,42,85.63372596238992,2191.089681845586,One year,No,No,No,Yes,Bank transfer,3,5.5766933980560225,0
4174,48,135.32384662742714,1853.1334194350902,One year,No,No,No,No,Bank transfer,6,9.008260326276039,0
4175,40,66.55882155545471,5424.781278152899,One year,DSL,No,Yes,Yes,Mailed check,1,14.039528420026418,0
4176,63,69.22350984253222,924.9373246553745,Month-to-month,No,No,No,No,Bank transfer,7,-2.945947214579401,1
4177,4,74.35698878622105,3687.089837314708,Month-to-month,No,Yes,Yes,No,Credit card,9,-1.8554659257016048,1
4178,38,91.061333972622,3992.807349592811,Month-to-month,DSL,Yes,No,No,Mailed check,7,5.177417903881338,0
4179,27,91.95373512584712,3112.5621176298273,Two year,No,Yes,No,Yes,Mailed check,8,3.369499223000938,0
4180,9,84.53185981802095,1563.618588012104,Two year,Fiber optic,No,No,No,Credit card,4,3.215923213673328,0
4181,16,59.78012656581177,2906.998488170302,Month-to-month,DSL,Yes,No,No,Bank transfer,9,0.939230058723064,1
4182,56,140.53684042280804,2766.702303127555,Month-to-month,No,No,No,Yes,Credit card,7,6.213695970179122,0
4183,31,96.51619265540306,4044.198829725128,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,1,12.665766723314324,0
4184,14,73.00609810490734,5429.978648470303,Two year,DSL,No,No,Yes,Electronic check,9,-1.7815131892427227,1
4185,25,104.65300489667037,7749.057475856747,Two year,Fiber optic,Yes,No,Yes,Credit card,9,-0.6942734100848469,1
4186,34,119.83567851527467,1238.889755377193,Month-to-month,No,No,No,No,Credit card,7,8.416469955991715,1
4187,67,144.8946514696716,6996.835168534547,Two year,DSL,Yes,No,No,Credit card,9,-3.8760469142539167,0
4188,24,84.94139109478574,2345.006203083073,Two year,No,No,Yes,Yes,Electronic check,8,8.47528399126013,0
4189,26,34.57280634559864,4771.844883011105,Month-to-month,DSL,Yes,No,No,Bank transfer,5,1.2891230172667463,0
4190,20,77.29955418675037,4419.221889072558,One year,DSL,Yes,No,No,Electronic check,5,2.157078628000299,0
4191,64,82.26617298895128,4499.8925071632775,One year,Fiber optic,No,Yes,Yes,Credit card,3,3.110987476458005,0
4192,10,136.6092301641376,5814.533032578622,Month-to-month,No,Yes,Yes,Yes,Electronic check,7,1.991751229834298,1
4193,67,71.32409990018391,3115.337615417068,One year,DSL,No,Yes,No,Credit card,6,11.824192425590645,1
4194,24,143.932154435328,2620.8897095711595,Month-to-month,DSL,No,No,Yes,Mailed check,8,13.921369148006182,1
4195,5,83.06714800286352,6837.39312816527,One year,Fiber optic,No,No,Yes,Bank transfer,0,5.960229506323769,1
4196,67,146.59146512726073,1838.7508181667354,Two year,No,No,No,Yes,Credit card,9,6.637569976698787,0
4197,58,21.065781747025085,1523.9436947580302,One year,DSL,No,No,No,Electronic check,7,-3.590337839731297,1
4198,27,136.84599872482505,223.2987495765609,Month-to-month,No,No,No,No,Electronic check,7,9.263838567220013,1
4199,15,141.04565875263557,1763.5644780305754,Month-to-month,DSL,No,No,Yes,Electronic check,8,6.681977459281681,1
4200,35,144.93272164947774,4196.398323201996,One year,Fiber optic,Yes,Yes,Yes,Bank transfer,6,-3.992109523847993,1
4201,53,21.699949442699932,4354.220096811497,Month-to-month,DSL,No,Yes,No,Mailed check,8,-1.0314866585659344,1
4202,44,42.321108751540166,2109.921880444721,One year,No,No,No,Yes,Bank transfer,9,-0.9611315921487451,1
4203,26,104.9893854021207,670.9659433254787,Month-to-month,No,Yes,No,No,Mailed check,7,-1.5806409611328154,1
4204,47,23.311449925563927,5982.662291127129,Two year,DSL,No,No,Yes,Electronic check,8,8.172919092455542,0
4205,34,28.269169502945097,6088.005253642168,Two year,No,No,No,Yes,Bank transfer,8,13.568792307115377,1
4206,50,48.74025358014745,7982.907530703336,Two year,Fiber optic,Yes,Yes,Yes,Mailed check,0,10.259506507167186,1
4207,12,86.61716993670494,7210.23360722427,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,2,4.547469704278264,1
4208,4,90.96733270468498,7415.8903096893755,One year,DSL,No,No,Yes,Electronic check,5,3.0810259596896383,0
4209,48,24.453945963155565,6405.810223377141,Month-to-month,Fiber optic,No,No,No,Bank transfer,6,2.72916210618445,1
4210,55,42.14774260159905,4962.472541721743,Two year,DSL,No,No,Yes,Mailed check,3,7.024939153916501,1
4211,1,84.96173753350519,1115.5130650756328,Month-to-month,DSL,No,No,No,Electronic check,9,2.1844131788907273,1
4212,66,97.21228072264269,5016.275049901434,Two year,DSL,No,Yes,Yes,Electronic check,1,-0.47756057622565784,0
4213,30,39.292220543208,542.0512972755505,One year,Fiber optic,No,No,Yes,Electronic check,3,7.0568581315116585,0
4214,3,71.84938355310618,7093.862979042419,Two year,DSL,Yes,Yes,No,Credit card,5,2.814108268551463,1
4215,21,137.5721867472038,3906.38854977216,Two year,DSL,No,No,Yes,Mailed check,3,-4.717503417123323,0
4216,49,149.85690731600238,5610.0353726088215,Month-to-month,DSL,Yes,No,Yes,Mailed check,9,-4.555377728664509,1
4217,62,148.33787912804837,512.7249431981156,Two year,No,Yes,No,Yes,Credit card,1,0.48273222308836683,0
4218,38,134.6176863372934,4320.56254109032,Month-to-month,Fiber optic,No,No,No,Electronic check,8,5.248443990137275,1
4219,15,71.30581143349295,2479.980843041564,Two year,No,No,No,No,Credit card,0,2.0847901533597746,0
4220,52,109.25465796972193,2351.249299324241,Two year,No,No,No,Yes,Credit card,9,-4.51889695224896,0
4221,46,74.15698961194583,3178.2817261551418,Two year,DSL,No,No,No,Credit card,6,-0.5369647249351921,0
4222,25,104.30851348714637,105.05174079822572,Month-to-month,DSL,No,No,Yes,Mailed check,8,-3.0716138265076776,1
4223,21,60.22622122603282,3786.620965589371,Month-to-month,Fiber optic,Yes,No,No,Electronic check,2,13.97264002722833,1
4224,5,98.80629296934316,3943.8768005027127,Two year,Fiber optic,No,No,No,Electronic check,5,1.2566815125705304,1
4225,70,88.08860455187049,6918.734235128606,Two year,DSL,No,No,Yes,Mailed check,8,-4.704672568090082,0
4226,47,23.182434555715993,3643.3523022716113,Month-to-month,DSL,No,No,No,Mailed check,8,8.211265039713272,0
4227,68,122.79137748699479,2972.0947215546157,Month-to-month,Fiber optic,No,No,Yes,Credit card,3,-0.3510411898436576,1
4228,18,21.54671819187023,7958.50170576346,Month-to-month,DSL,No,Yes,No,Credit card,7,6.334725100620082,0
4229,21,58.110272492929234,4612.585264359721,Two year,No,Yes,Yes,Yes,Bank transfer,7,-1.985090907810243,1
4230,23,20.770128509020306,3833.644348209702,Two year,Fiber optic,No,No,No,Bank transfer,6,14.680264702449293,1
4231,64,68.90618372837577,4017.8930929321973,Month-to-month,No,No,Yes,Yes,Mailed check,5,14.40518373130666,0
4232,67,28.21086866133811,6492.53225031956,Month-to-month,Fiber optic,Yes,No,Yes,Credit card,2,8.119667033806117,0
4233,40,138.75642568806137,2791.3433148642707,One year,DSL,Yes,No,No,Mailed check,3,9.144052436441214,0
4234,10,74.03830837117292,3174.3676552189704,Month-to-month,DSL,No,No,Yes,Credit card,8,3.517577825833026,1
4235,52,79.73445073237332,6071.399538765976,Two year,Fiber optic,No,No,Yes,Credit card,9,14.243586908363376,1
4236,61,65.48053069181114,676.5715429487789,One year,No,Yes,No,Yes,Mailed check,6,3.474792407424019,1
4237,64,101.57580004622962,6934.836349331744,One year,DSL,No,No,Yes,Mailed check,7,-0.2106400518387952,0
4238,5,121.97305516036648,3498.6013020969626,Two year,Fiber optic,No,No,No,Electronic check,5,-2.69242780792192,1
4239,53,104.25907659636712,4692.214506494623,One year,DSL,No,No,No,Electronic check,0,-0.8374939937122878,0
4240,55,117.26692539136658,6084.061658152697,Month-to-month,DSL,No,Yes,Yes,Bank transfer,8,6.444270078574441,1
4241,37,137.77657625620384,2201.8101872708244,Two year,No,No,No,No,Mailed check,2,-0.0981656412140186,0
4242,56,132.26104911728572,7133.482245733144,Month-to-month,DSL,Yes,No,No,Bank transfer,2,8.084988568950894,1
4243,59,107.62759885798046,7835.877280827225,Two year,Fiber optic,No,No,Yes,Mailed check,8,2.643690397700933,1
4244,69,47.90293517757571,4004.767455108384,Month-to-month,Fiber optic,No,No,Yes,Mailed check,3,12.737458108344885,0
4245,59,102.90137063545075,7501.80518375812,Two year,DSL,No,No,No,Mailed check,7,6.169561349311547,1
4246,2,85.79080244626641,108.9161179631638,Month-to-month,DSL,No,No,Yes,Electronic check,3,7.452081062025522,1
4247,65,113.2385000313546,7164.4788541206735,Month-to-month,No,No,No,Yes,Bank transfer,1,6.13119605985354,1
4248,60,128.28111429107895,2557.258026035314,Month-to-month,DSL,No,No,No,Mailed check,4,12.711375483820483,0
4249,51,116.55379463423427,2560.8138553480553,Two year,No,Yes,No,No,Bank transfer,2,-3.731608641416173,0
4250,30,130.05295209496708,1901.9020316825213,Two year,No,No,No,No,Bank transfer,3,-3.653025858185097,0
4251,11,28.302628534333103,2604.409819092125,Month-to-month,DSL,Yes,Yes,No,Electronic check,2,9.034804898494968,1
4252,39,24.110604970870313,1786.5282112192174,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,0,10.359278040963567,0
4253,63,53.60507380094722,7256.365939848777,Month-to-month,Fiber optic,No,No,No,Mailed check,3,3.6717883656393564,0
4254,64,137.0865909341217,7202.287444985594,Month-to-month,Fiber optic,No,No,No,Credit card,8,2.0461041610852675,1
4255,61,127.0757026279166,907.4693878729179,Two year,DSL,No,No,Yes,Bank transfer,6,0.5589013241082625,1
4256,54,108.7545487133905,1228.5815880452906,One year,Fiber optic,Yes,No,No,Electronic check,5,-0.312102283329045,1
4257,58,111.09862676716307,6909.947248184266,Two year,Fiber optic,Yes,No,Yes,Bank transfer,9,13.239171793572105,1
4258,56,114.46716100356763,3251.608389894693,Two year,Fiber optic,No,Yes,Yes,Credit card,8,0.9027909272234496,1
4259,34,142.5383510630171,1437.2462509802983,One year,Fiber optic,No,No,No,Bank transfer,3,7.961575916223932,0
4260,31,128.1848497999825,4134.288279248881,Two year,Fiber optic,No,No,No,Mailed check,5,10.741895607672443,1
4261,52,101.04075031351618,3391.6775943687503,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,2,-4.5606684310483825,0
4262,1,106.54300658342827,1831.376274529925,Month-to-month,DSL,No,Yes,Yes,Electronic check,2,-4.322517002336268,1
4263,55,47.786234067945855,5793.942524393311,Two year,Fiber optic,No,No,No,Mailed check,9,1.6627480927473854,1
4264,22,105.45144727031543,5087.185567428574,Month-to-month,No,Yes,No,Yes,Mailed check,9,8.920314886274063,1
4265,40,75.2082716143996,887.3267470879805,Month-to-month,Fiber optic,Yes,No,No,Credit card,7,0.21597270524699397,1
4266,1,39.885043178746685,7410.555043170206,Two year,No,No,No,Yes,Mailed check,4,-4.970334191354995,0
4267,65,124.83236650205465,4511.912729267546,One year,DSL,No,No,Yes,Electronic check,7,0.7629579988783401,1
4268,63,86.33212297440893,2076.6154478019803,One year,DSL,No,No,Yes,Credit card,8,-3.197383667129745,0
4269,54,147.0652554196248,1729.7053390716717,Two year,DSL,No,Yes,Yes,Mailed check,1,-0.6117338841535354,0
4270,42,56.61831608168825,1173.989052840392,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,6,1.6638000139859521,1
4271,21,82.48711459965998,3454.6355104837708,Two year,Fiber optic,No,No,Yes,Bank transfer,1,-2.4388528986249636,0
4272,22,78.23940910695285,1170.7740034176104,Month-to-month,No,Yes,No,Yes,Mailed check,6,9.1272945489532,0
4273,38,35.70133791623523,3384.9496595022865,One year,No,No,No,Yes,Electronic check,2,0.1184046401237655,1
4274,8,75.39498624800133,1275.2863830495296,Two year,No,No,No,Yes,Electronic check,7,8.221895986099248,0
4275,62,57.38194933472023,5288.779420038726,One year,DSL,No,No,No,Mailed check,3,6.980657056423388,0
4276,47,40.84166127770147,6303.41197132223,Two year,DSL,No,No,Yes,Bank transfer,8,12.96090975387472,1
4277,17,56.68022592469811,4441.229705429793,Two year,DSL,Yes,No,Yes,Credit card,3,-3.241336553106615,0
4278,17,50.32271986463096,5472.449311353688,Two year,DSL,Yes,No,Yes,Electronic check,1,-0.7078377727267053,0
4279,13,115.42955903076414,7513.192022964082,Month-to-month,No,No,No,Yes,Electronic check,3,12.30356858087952,1
4280,17,24.000773173690813,5143.135083607802,One year,Fiber optic,No,No,No,Credit card,4,11.442629127713865,0
4281,38,100.27015722871877,2976.849765652673,Two year,No,No,No,Yes,Credit card,7,-1.1578888563589862,1
4282,45,118.88597446306883,3650.8932535318327,One year,Fiber optic,No,No,No,Electronic check,2,-2.845279761077517,1
4283,6,82.49404934096651,6898.149285969092,One year,DSL,Yes,No,Yes,Credit card,8,12.124829292403877,1
4284,35,141.1034474010294,1132.6905197057615,One year,No,No,No,Yes,Mailed check,8,-1.4372388635059052,1
4285,14,112.02449038074958,2673.3224773584184,Month-to-month,No,No,No,Yes,Electronic check,9,12.422194121415902,1
4286,61,117.23007467048424,4660.512544866824,Month-to-month,DSL,No,Yes,No,Electronic check,2,14.222293987554814,1
4287,15,45.60135336731313,5443.477598326632,Two year,Fiber optic,No,No,Yes,Electronic check,7,-0.583867228486592,1
4288,54,121.04842485907956,6131.642695910472,One year,Fiber optic,No,No,No,Mailed check,5,11.8077519984191,1
4289,27,128.17231569080494,2613.8336883690886,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,5,3.4766217996452617,1
4290,13,66.96463049277864,1252.2871586722872,Two year,DSL,No,No,Yes,Credit card,1,10.775568495069916,0
4291,31,47.737198844286254,7643.229756444823,One year,DSL,Yes,No,No,Electronic check,7,3.1479108195768646,0
4292,35,70.05658829647017,703.4985153431119,Two year,DSL,No,Yes,Yes,Mailed check,6,-3.5920880253256615,0
4293,60,116.14903597001783,856.8623107163949,Month-to-month,DSL,Yes,No,No,Mailed check,1,9.253905452273285,1
4294,6,74.29307076293136,4010.046081025554,Two year,DSL,No,No,Yes,Bank transfer,3,-1.9862272019284188,0
4295,69,115.76474377922243,6572.241122334427,One year,DSL,No,Yes,No,Electronic check,4,13.54050178633398,0
4296,58,34.7633903270799,6218.582440207081,Two year,No,No,No,No,Mailed check,8,3.3549256604140254,1
4297,49,124.78152236350297,7507.824202933325,Month-to-month,Fiber optic,No,No,No,Bank transfer,9,-3.359997041808409,1
4298,23,52.91697261350646,1218.6603473426082,Month-to-month,No,No,No,No,Electronic check,1,-0.4303997045201129,1
4299,34,52.36076840289718,3068.2453307932446,Month-to-month,Fiber optic,No,No,No,Mailed check,6,12.250352349353893,1
4300,26,96.7495254765019,2328.9228169015096,Two year,DSL,No,No,Yes,Mailed check,4,1.4217093924830637,0
4301,47,29.115345947108654,6900.873976081909,Month-to-month,No,Yes,No,No,Electronic check,1,12.12655989959379,1
4302,5,23.41870446900691,3958.0015002214827,Two year,Fiber optic,No,Yes,Yes,Electronic check,9,-1.5542652321570216,0
4303,20,53.9337264881484,312.0986818837642,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,2,4.36436247154589,0
4304,6,89.94878159552695,5692.918814023333,Month-to-month,Fiber optic,No,No,No,Electronic check,4,12.565189835732326,1
4305,70,137.99013020927953,3170.7149728301606,Month-to-month,Fiber optic,Yes,No,No,Electronic check,9,-4.031903353534869,1
4306,59,130.0365729199499,4296.059430630997,Two year,DSL,No,No,Yes,Credit card,0,1.0855436555924092,0
4307,64,83.75803978972681,7160.920673378984,Two year,Fiber optic,Yes,Yes,No,Electronic check,6,13.197031788775714,1
4308,18,24.816759180154058,2128.2284195992124,Two year,Fiber optic,No,Yes,No,Mailed check,0,6.930526554160863,0
4309,4,89.58285550181019,1998.0909373361992,Two year,DSL,No,No,Yes,Bank transfer,5,9.324642620442694,1
4310,17,111.62342799028842,2179.2207830227057,Month-to-month,DSL,No,No,No,Bank transfer,5,11.842568771848146,1
4311,14,64.09138922825439,2771.0531309516514,Two year,DSL,No,No,Yes,Bank transfer,0,5.471928525382335,0
4312,13,34.43822942661511,948.0963997041871,One year,DSL,No,No,No,Mailed check,6,11.907318020432001,0
4313,7,56.21383391673572,5608.035320387857,Two year,DSL,No,No,Yes,Electronic check,7,7.775291413368164,1
4314,44,120.30655238081582,1738.4498708501787,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,2,8.713009011270042,0
4315,15,65.66169819683267,7416.551403437627,Two year,DSL,No,No,Yes,Credit card,9,-1.942910896637211,1
4316,19,125.55759378914232,1803.9218798879785,Month-to-month,No,No,No,Yes,Bank transfer,0,13.780376584694078,0
4317,63,61.537788734971855,2119.5720315393237,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,1,10.921687008698314,1
4318,35,41.26215499379636,2446.459807605449,Month-to-month,No,No,No,Yes,Electronic check,0,0.08391992294298944,0
4319,35,76.66028673676907,6171.450966390186,Month-to-month,No,Yes,No,No,Bank transfer,8,6.599893327661061,0
4320,19,78.79568659758806,3478.091250792035,One year,No,No,No,Yes,Credit card,3,2.5293180972232214,1
4321,20,22.094068411413808,6572.743529841887,Two year,DSL,No,Yes,Yes,Credit card,6,8.208039976198231,0
4322,35,35.215859451822396,6300.344327610729,Two year,DSL,Yes,No,Yes,Electronic check,4,14.874936864049403,1
4323,32,44.04038244046627,7442.974339862985,Month-to-month,No,No,No,No,Mailed check,8,-4.085072057127097,0
4324,48,34.76635125922773,6077.172825322033,Month-to-month,DSL,Yes,No,Yes,Bank transfer,8,14.050472759272491,0
4325,44,64.3983898047773,510.09824038559645,Month-to-month,DSL,No,No,Yes,Mailed check,5,-3.5521733571269953,1
4326,24,145.40097123021235,6714.522062222561,Two year,Fiber optic,No,No,Yes,Electronic check,4,4.21529271681556,1
4327,61,86.19892998252014,7510.773513972748,Month-to-month,Fiber optic,No,Yes,No,Bank transfer,9,4.642184011868721,1
4328,17,101.58228310318404,7950.144621142385,One year,Fiber optic,No,Yes,Yes,Credit card,0,0.3744890919961712,1
4329,71,66.33024220799366,1089.6139936464747,Month-to-month,Fiber optic,No,No,Yes,Credit card,3,6.333985721193729,1
4330,50,62.05340901360899,4944.858827679624,One year,DSL,No,Yes,No,Credit card,4,11.679282926772537,1
4331,65,23.009080348951088,1675.7234604848593,Month-to-month,No,No,No,Yes,Electronic check,8,0.8792436242254631,1
4332,32,85.04337523788291,2173.826163209532,Month-to-month,No,Yes,No,No,Credit card,1,-3.5919012469572476,0
4333,36,82.86917087771661,5990.116271960578,Month-to-month,No,Yes,No,No,Bank transfer,1,7.645674012825248,0
4334,13,40.517994403546,7823.574969822577,Month-to-month,No,Yes,No,Yes,Bank transfer,2,10.034902582965035,1
4335,70,119.36212002687148,4799.358461557881,Month-to-month,No,No,No,No,Bank transfer,2,14.090460195921402,1
4336,58,84.04766294043038,6819.617311595754,One year,No,No,Yes,Yes,Bank transfer,6,-1.8095070631323407,0
4337,14,64.06921612100453,170.18205024774056,Month-to-month,Fiber optic,No,No,Yes,Credit card,0,13.027197316096107,0
4338,37,39.098158172980504,389.38995481199214,Month-to-month,DSL,Yes,No,No,Bank transfer,1,4.642469543782248,1
4339,68,91.78090750623161,4814.1222648743205,Month-to-month,DSL,Yes,No,Yes,Electronic check,0,-0.2848352595191699,0
4340,40,117.86621339154527,3172.966502643469,Two year,Fiber optic,No,No,Yes,Bank transfer,8,14.254969403925386,0
4341,59,56.659915849046314,7129.086738287916,One year,No,Yes,No,No,Credit card,9,-0.2314145892735393,0
4342,16,48.44326570497393,2485.6571133772964,Two year,Fiber optic,No,No,Yes,Credit card,8,9.668883714718637,0
4343,62,87.851545328395,3513.2031172819748,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,2,10.697735568082587,1
4344,4,40.194629326302206,4270.482662869389,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,2,3.610381048478237,1
